id	filename	md5	size	state
cc884f92-668d-4a67-af0d-9f4cc294752f	cc884f92-668d-4a67-af0d-9f4cc294752f/jhu-usc.edu_GBM.HumanMethylation27.2.lvl-3.TCGA-12-0821-01A-01D-0392-05.gdc_hg38.txt	b64967ce92ecb34aaf188a3b91cc909b	9957306	live
cca1c38d-c308-43c6-9347-a89fdf1a6245	cca1c38d-c308-43c6-9347-a89fdf1a6245/jhu-usc.edu_GBM.HumanMethylation27.6.lvl-3.TCGA-14-2554-01A-01D-0788-05.gdc_hg38.txt	268e4c6f883ed71f8a6930f5bfe6b1a2	9952241	live
d00e2d1c-e8be-42ba-b00e-f9f5875d7484	d00e2d1c-e8be-42ba-b00e-f9f5875d7484/jhu-usc.edu_GBM.HumanMethylation27.7.lvl-3.TCGA-06-0129-01A-01D-0218-05.gdc_hg38.txt	7c3f2d5c2d7bd8ff5dae90c74e274ee9	9950849	live
d210820a-0909-4550-b014-58b3c4c5da80	d210820a-0909-4550-b014-58b3c4c5da80/jhu-usc.edu_GBM.HumanMethylation27.2.lvl-3.TCGA-16-0846-01A-01D-0392-05.gdc_hg38.txt	31b574bd2f2f50ff036a8ace063bdfa7	9953072	live
d25b8c1a-0b8d-44cb-b23a-547bda69f696	d25b8c1a-0b8d-44cb-b23a-547bda69f696/jhu-usc.edu_GBM.HumanMethylation27.6.lvl-3.TCGA-28-2513-01A-01D-0788-05.gdc_hg38.txt	7bacac86d866b8a584e2dbc464321c4e	9954018	live
d30c5d10-010b-4f2d-aaae-e10b95a7f78f	d30c5d10-010b-4f2d-aaae-e10b95a7f78f/jhu-usc.edu_GBM.HumanMethylation27.6.lvl-3.TCGA-27-2526-01A-01D-0788-05.gdc_hg38.txt	12f900d262a2e06bdde3d0d1842e89b4	9953680	live
d3b9da2e-8d77-4c68-aa94-b81be451d7e1	d3b9da2e-8d77-4c68-aa94-b81be451d7e1/jhu-usc.edu_GBM.HumanMethylation27.9.lvl-3.TCGA-32-4213-01A-01D-1228-05.gdc_hg38.txt	8c17fecbefc68dd65f92f53ce6dfda00	9951280	live
d4a0e3c8-215c-4d3f-8f35-76b5c4c09d3b	d4a0e3c8-215c-4d3f-8f35-76b5c4c09d3b/jhu-usc.edu_GBM.HumanMethylation27.8.lvl-3.TCGA-19-2624-01A-01D-0915-05.gdc_hg38.txt	cda58f70dd8905e410f72c1afc7cce56	9952606	live
d4c53676-888c-408e-bac2-9886e6298de7	d4c53676-888c-408e-bac2-9886e6298de7/jhu-usc.edu_GBM.HumanMethylation450.6.lvl-3.TCGA-06-5416-01A-01D-1481-05.gdc_hg38.txt	4204717224a697e94800cd1f2fc8b3c9	141326745	live
d73e94f5-9108-4894-a1db-1fc24ec86446	d73e94f5-9108-4894-a1db-1fc24ec86446/jhu-usc.edu_GBM.HumanMethylation27.8.lvl-3.TCGA-19-2619-01A-01D-0915-05.gdc_hg38.txt	cd040a3b62e42a63eabb6cc2ccdc857d	9951978	live
d771f2a1-97a0-4918-a6cf-9ac69a514b92	d771f2a1-97a0-4918-a6cf-9ac69a514b92/jhu-usc.edu_GBM.HumanMethylation27.8.lvl-3.TCGA-19-1390-01A-01D-0915-05.gdc_hg38.txt	bbbd5c8a9da798301290165328616278	9952228	live
d8a44d49-2a94-427e-ab13-e7663b13abc9	d8a44d49-2a94-427e-ab13-e7663b13abc9/jhu-usc.edu_GBM.HumanMethylation450.6.lvl-3.TCGA-28-5220-01A-01D-1481-05.gdc_hg38.txt	4904f69dfc8172e5f7b0326edd269bf4	141304877	live
db852802-4d7c-4092-85a3-522814a82d00	db852802-4d7c-4092-85a3-522814a82d00/jhu-usc.edu_GBM.HumanMethylation450.6.lvl-3.TCGA-32-5222-01A-01D-1481-05.gdc_hg38.txt	9f7d375c618ae7742496ddcdb029425f	141289717	live
dd65a8ba-da0f-4ede-8232-39787c69b2fd	dd65a8ba-da0f-4ede-8232-39787c69b2fd/jhu-usc.edu_GBM.HumanMethylation450.7.lvl-3.TCGA-19-5960-01A-11D-1697-05.gdc_hg38.txt	4f61cebc08b8fdb2b4f739e34fb1547c	141296235	live
dedadd0a-f39a-45c2-97e1-6a3e3dcbfd7b	dedadd0a-f39a-45c2-97e1-6a3e3dcbfd7b/jhu-usc.edu_GBM.HumanMethylation450.6.lvl-3.TCGA-06-5417-01A-01D-1481-05.gdc_hg38.txt	0523a3a7f54d9dc2c66909a9eb0adaff	141295841	live
e0c1ca9c-41ed-4311-bdb3-1fe8114fad34	e0c1ca9c-41ed-4311-bdb3-1fe8114fad34/jhu-usc.edu_GBM.HumanMethylation450.6.lvl-3.TCGA-76-4928-01B-01D-1481-05.gdc_hg38.txt	5392add2b052e7e9b1240adc4a2d19a3	141289115	live
e30270aa-5e14-4c1c-a3e1-da0327576fb1	e30270aa-5e14-4c1c-a3e1-da0327576fb1/jhu-usc.edu_GBM.HumanMethylation27.8.lvl-3.TCGA-32-2616-01A-01D-0915-05.gdc_hg38.txt	2cb8cc710eaf7c8d40376fca27140cdd	9952282	live
e46563c5-7c1d-4343-a351-eddb99d94423	e46563c5-7c1d-4343-a351-eddb99d94423/jhu-usc.edu_GBM.HumanMethylation450.6.lvl-3.TCGA-76-4925-01A-01D-1481-05.gdc_hg38.txt	e87b8e4880d95d50847ffb5b464be3c5	141295542	live
e6f60c66-bbf0-4b28-8da0-59f06100628b	e6f60c66-bbf0-4b28-8da0-59f06100628b/jhu-usc.edu_GBM.HumanMethylation27.6.lvl-3.TCGA-32-1982-01A-01D-0788-05.gdc_hg38.txt	028fc2e29cf42b15c000f33bfa184e64	9952105	live
eab825a7-92ec-44db-bd7f-8fbed652c7d2	eab825a7-92ec-44db-bd7f-8fbed652c7d2/jhu-usc.edu_GBM.HumanMethylation450.7.lvl-3.TCGA-06-5408-01A-01D-1697-05.gdc_hg38.txt	629b7696c2762e2b3abf061643ffc87a	141302557	live
eae1618b-a614-476d-91fb-47bf6cf7c6e1	eae1618b-a614-476d-91fb-47bf6cf7c6e1/jhu-usc.edu_GBM.HumanMethylation27.6.lvl-3.TCGA-06-2557-01A-01D-0788-05.gdc_hg38.txt	835c12a22493d354f2b8d674bd440216	9952299	live
ebaa8edd-4de2-4615-a55b-202ec197db4b	ebaa8edd-4de2-4615-a55b-202ec197db4b/jhu-usc.edu_GBM.HumanMethylation450.7.lvl-3.TCGA-06-5858-01A-01D-1697-05.gdc_hg38.txt	f246b33e6e620223d77e316e3eca6c68	141307740	live
eed9a567-52a3-4cc0-92a3-adb66d82d715	eed9a567-52a3-4cc0-92a3-adb66d82d715/jhu-usc.edu_GBM.HumanMethylation450.7.lvl-3.TCGA-26-1442-01A-01D-1697-05.gdc_hg38.txt	db557c7ded3a005d9fd3d2475267f607	141288022	live
f6c41d5d-0e59-4e13-92bc-2be0c07f01bc	f6c41d5d-0e59-4e13-92bc-2be0c07f01bc/jhu-usc.edu_GBM.HumanMethylation450.7.lvl-3.TCGA-28-2510-01A-01D-1697-05.gdc_hg38.txt	1d18fb7bfd188e019435e7ce53f83f47	141292746	live
f720460d-c5a4-496e-94de-37f448825c22	f720460d-c5a4-496e-94de-37f448825c22/jhu-usc.edu_GBM.HumanMethylation450.6.lvl-3.TCGA-12-5295-01A-01D-1481-05.gdc_hg38.txt	529aa8b475f8f8ac9b1f40ee20fd6083	141281687	live
f736772a-8849-4012-b8c9-82c9338f5cd3	f736772a-8849-4012-b8c9-82c9338f5cd3/jhu-usc.edu_GBM.HumanMethylation27.5.lvl-3.TCGA-14-1829-01A-01D-0595-05.gdc_hg38.txt	7ffeae414afd591d97a25efd0da22632	9956241	live
f76fb5c4-1f9b-4a34-8842-be24206775e9	f76fb5c4-1f9b-4a34-8842-be24206775e9/jhu-usc.edu_GBM.HumanMethylation27.8.lvl-3.TCGA-12-3650-01A-01D-0915-05.gdc_hg38.txt	07840a6d95699f5b26fff145dcadd71c	9951959	live
f7a18a1f-7642-426a-97a6-1c439ff3076b	f7a18a1f-7642-426a-97a6-1c439ff3076b/jhu-usc.edu_GBM.HumanMethylation450.7.lvl-3.TCGA-06-5859-01A-01D-1697-05.gdc_hg38.txt	d266cd7a57fca02b7c0ab24cf5bcce33	141290810	live
fb80e756-a92c-42aa-b977-ce39841bb5da	fb80e756-a92c-42aa-b977-ce39841bb5da/jhu-usc.edu_GBM.HumanMethylation27.5.lvl-3.TCGA-27-1834-01A-01D-0595-05.gdc_hg38.txt	79175d85f86e6df6879d4ddce88fc4f2	9957419	live
ff0b3335-464d-4ee3-8df9-9dfaaade27e8	ff0b3335-464d-4ee3-8df9-9dfaaade27e8/jhu-usc.edu_GBM.HumanMethylation27.1.lvl-3.TCGA-02-0055-01A-01D-0186-05.gdc_hg38.txt	4713e5204fb69b966514d18e1f86d0a5	9950184	live
